Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Pct Change,Pct Change,Pct Change,Pct Change,Pct Change,MA_5,MA_20,MA_50,MA_5,MA_20,MA_50,MA_5,MA_20,MA_50,MA_5,MA_20,MA_50,MA_5,MA_20,MA_50,Volatility,Volatility,Volatility,Volatility,Volatility,Volume MA,Volume Spike,Volume MA,Volume Spike,Volume MA,Volume Spike,Volume MA,Volume Spike,Volume MA,Volume Spike
Ticker,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,MSFT,GOOGL,AMZN,NVDA,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,NVDA,NVDA,NVDA,AAPL,MSFT,GOOGL,AMZN,NVDA,AAPL,AAPL,MSFT,MSFT,GOOGL,GOOGL,AMZN,AMZN,NVDA,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26 00:00:00+00:00,40.810035705566406,77.79299926757812,52.57431411743164,87.47098541259766,6.05010986328125,43.192501068115234,77.79299926757812,52.704498291015625,93.77999877929688,6.111999988555908,43.275001525878906,77.84950256347656,52.9635009765625,94.0,6.113249778747559,41.61000061035156,74.9625015258789,50.52899932861328,90.4000015258789,5.897500038146973,42.01750183105469,76.5,52.529998779296875,90.61000061035156,5.949999809265137,150164800,112494000,65984000,56396800,611424000,0.047472002578608175,0.07570578139701234,0.02682767443594858,0.0403193371656132,0.04940516476397194,40.30076675415039,41.553270721435545,40.614932250976565,85.13169860839844,87.15011749267578,85.7916049194336,53.10440521240234,55.21657466888428,55.635158462524416,77.64710083007813,77.49085006713867,73.00352020263672,6.025561332702637,6.022690749168396,5.899003038406372,0.017145866467715844,0.019647137215859863,0.017297775180407864,0.01620809856988801,0.02292357799591116,133889660.0,False,32642680.0,True,46337000.0,False,106437900.0,False,591273000.0,False
2018-03-27 00:00:00+00:00,39.76362609863281,74.85250091552734,50.22264099121094,83.450927734375,5.580909729003906,42.084999084472656,74.85250091552734,50.34700012207031,89.47000122070312,5.638000011444092,43.787498474121094,78.79850006103516,53.22700119018555,95.13999938964844,6.25,41.72999954223633,74.11599731445312,49.88100051879883,88.51000213623047,5.496250152587891,43.41999816894531,78.62000274658203,53.19499969482422,94.94000244140625,6.193749904632568,163690400,139992000,60816000,56569000,1409000000,-0.02564098729251696,-0.04595875602932997,-0.0447304575570483,-0.037799009933227934,-0.07755233291298869,39.97479782104492,41.43457565307617,40.57699264526367,84.44894409179688,86.92952842712403,85.79699432373047,52.21800003051758,54.94083251953125,55.511753997802735,76.75250091552735,77.45352516174316,73.19537017822266,5.906479454040527,5.997275686264038,5.900328731536865,0.016475789315041737,0.02145947384985117,0.019086260002109123,0.017023648624638947,0.02695488482692186,134288560.0,False,34177675.0,True,47229600.0,False,108628700.0,False,638951200.0,True
2018-03-28 00:00:00+00:00,39.32427978515625,71.57099914550781,50.13485336303711,83.37631225585938,5.477715492248535,41.619998931884766,71.57099914550781,50.25899887084961,89.38999938964844,5.533750057220459,42.505001068115234,72.79499816894531,51.2495002746582,91.2300033569336,5.734749794006348,41.29750061035156,69.30850219726562,49.20000076293945,88.87000274658203,5.425000190734863,41.8125,72.3499984741211,50.09550094604492,89.81999969482422,5.603250026702881,166674000,274106000,77698000,52501100,945904000,-0.011048949921890205,-0.0008941240144522133,-0.0017479691716967283,-0.043839574227757305,-0.01849057622614325,39.74850845336914,41.29710159301758,40.53450057983398,83.87251739501953,86.72526092529297,85.82410110473633,51.33199234008789,54.69459209442139,55.38654396057129,75.24810028076172,77.25095024108887,73.3219302368164,5.7718071937561035,5.971724557876587,5.901010112762451,0.016538681888930575,0.02141552983698177,0.019085502439204868,0.018680907278375767,0.026881710039030338,135065840.0,False,35244365.0,False,48649900.0,True,117819000.0,True,660090600.0,False
2018-03-29 00:00:00+00:00,39.631343841552734,72.36699676513672,51.72890853881836,85.12982940673828,5.731124401092529,41.94499969482422,72.36699676513672,51.856998443603516,91.2699966430664,5.789750099182129,42.9375,72.77349853515625,52.40250015258789,92.29000091552734,5.887499809265137,41.724998474121094,68.26000213623047,50.20199966430664,88.4000015258789,5.517499923706055,41.95249938964844,70.30000305175781,50.56050109863281,90.18000030517578,5.602749824523926,153594000,251622000,69338000,45867500,916628000,0.007808510621786224,0.021031358948784273,0.03179534931993033,0.011121789958675743,0.04626178727292252,39.697957611083986,41.211829566955565,40.48445808410644,84.14860534667969,86.65157585144043,85.85304260253906,51.17228698730469,54.60912857055664,55.284835739135744,74.27229919433594,77.13567504882812,73.47427017211913,5.721026992797851,5.97095742225647,5.904479427337646,0.016253958746260788,0.02157107914063413,0.019737570241604958,0.0181812121484094,0.027346988020167554,132985140.0,False,35680960.0,False,49349900.0,False,123564900.0,True,653916000.0,False
2018-04-02 00:00:00+00:00,39.37150955200195,68.59950256347656,50.506439208984375,82.56484985351562,5.470290660858154,41.66999816894531,68.59950256347656,50.631500244140625,88.5199966430664,5.526249885559082,42.23500061035156,71.06800079345703,51.97650146484375,90.87999725341797,5.866250038146973,41.11750030517578,67.75,49.712501525878906,87.51000213623047,5.4375,41.65999984741211,70.88099670410156,51.38100051879883,90.47000122070312,5.718500137329102,150347200,209272000,65068000,48515400,922092000,-0.006556282587580342,-0.030130209012490194,-0.023632227401755856,-0.05206094449224363,-0.04551179174973974,39.78015899658203,41.09927501678467,40.42846649169922,84.3985809326172,86.44031448364258,85.8314273071289,51.03343124389649,54.43079509735107,55.161800384521484,73.0365997314453,76.81502532958984,73.55294021606446,5.662030029296875,5.9517910242080685,5.902870578765869,0.015017249023853667,0.021925609584119026,0.019844889134926515,0.020454489837655673,0.028184061162989812,132811700.0,False,36465210.0,False,50095200.0,False,127440900.0,True,654349200.0,False
2018-04-03 00:00:00+00:00,39.77543640136719,69.60250091552734,50.808189392089844,83.67479705810547,5.5767035484313965,42.09749984741211,69.60250091552734,50.933998107910156,89.70999908447266,5.633749961853027,42.1875,70.69999694824219,51.25,90.05000305175781,5.758749961853027,41.220001220703125,67.7665023803711,49.86249923706055,87.88999938964844,5.533750057220459,41.90999984741211,69.56900024414062,50.807498931884766,89.58000183105469,5.695000171661377,121112000,204624000,51322000,37213800,667432000,0.010259369121514705,0.013443338255432868,0.005974489348910428,0.014621073252283123,0.019452876304117295,39.573239135742185,40.99971237182617,40.38431716918945,83.63934326171875,86.25703430175781,85.8338670349121,50.680206298828125,54.241064834594724,55.037288665771484,71.39850006103515,76.48612556457519,73.65041030883789,5.567348766326904,5.939046430587768,5.900585422515869,0.015153481169472342,0.02205816698939432,0.019871962147911485,0.020626680216953703,0.02844350567384996,133187020.0,False,37130820.0,False,51228900.0,False,132438200.0,True,656682000.0,False
2018-04-04 00:00:00+00:00,40.536033630371094,70.52850341796875,51.35832595825195,86.11853790283203,5.598727703094482,42.90250015258789,70.52850341796875,51.48550033569336,92.33000183105469,5.656000137329102,43.002498626708984,70.76950073242188,51.637001037597656,92.76000213623047,5.666500091552734,41.192501068115234,67.64399719238281,49.82550048828125,87.7300033569336,5.349999904632568,41.220001220703125,67.91200256347656,49.9114990234375,87.8499984741211,5.375249862670898,138422000,139646000,50724000,35560000,789168000,0.019122284953176916,0.029205219858849274,0.010827714444155312,0.013304155601610468,0.003949314226911138,39.72772064208984,40.93995113372803,40.36224899291992,84.17286529541016,86.21086502075195,85.85528884887695,50.90734329223633,54.06352939605713,54.90317070007324,70.53370056152343,76.16845054626465,73.7336703491211,5.5709123611450195,5.919347906112671,5.896969976425171,0.015566629090762863,0.022676709285550288,0.019939222076055516,0.020620185217788297,0.02811799225709048,135350420.0,False,37800030.0,False,52596000.0,False,134858800.0,False,664300000.0,False
2018-04-05 00:00:00+00:00,40.8171272277832,72.5875015258789,51.50446701049805,86.16516876220703,5.478457450866699,43.20000076293945,72.5875015258789,51.63199996948242,92.37999725341797,5.5345001220703125,43.557498931884766,72.97799682617188,52.33549880981445,93.06999969482422,5.728250026702881,43.02000045776367,71.35350036621094,51.20000076293945,91.4000015258789,5.462250232696533,43.14500045776367,72.09950256347656,52.31949996948242,92.44000244140625,5.715000152587891,107732800,128270000,35836000,29771900,701240000,0.00693441297131514,0.000541472957049205,0.002845518219672716,0.02919384373872269,-0.021481711311180263,40.02629013061524,40.91361408233642,40.34561462402344,84.73063659667969,86.14184341430663,85.87225875854492,51.18126602172852,53.858038330078124,54.75999526977539,70.73700103759765,75.9353256225586,73.82288040161133,5.571060752868652,5.894031882286072,5.888367185592651,0.015590421772216128,0.022535648975491228,0.01984831356628371,0.021266405215629097,0.027862316457805843,134396360.0,False,37952820.0,False,52850400.0,False,137098200.0,False,670301600.0,False
2018-04-06 00:00:00+00:00,39.773067474365234,70.2614974975586,50.372772216796875,84.1597900390625,5.302011489868164,42.095001220703125,70.2614974975586,50.497501373291016,90.2300033569336,5.356249809265137,43.119998931884766,72.625,51.79999923706055,92.45999908447266,5.539999961853027,42.04999923706055,70.01300048828125,50.3125,89.4800033569336,5.326749801635742,42.74250030517578,71.49849700927734,51.154998779296875,91.48999786376953,5.430749893188477,140021200,117646000,40134000,38026000,662988000,-0.025578962174175324,-0.023273658625086013,-0.021972750314462997,-0.032044139547784845,-0.032207233985292905,40.05463485717773,40.812515830993654,40.32136711120606,84.53662872314453,85.94597091674805,85.85060638427734,50.910038757324216,53.56020088195801,54.59905387878418,70.31590118408204,75.56875038146973,73.87060028076172,5.485238170623779,5.860710167884827,5.877773752212525,0.016215662022811893,0.022946348717404072,0.02016998406691072,0.022025924631694782,0.028357591632713303,136642600.0,False,38559730.0,False,53164000.0,False,139117900.0,False,682855400.0,False
2018-04-09 00:00:00+00:00,40.167545318603516,70.30400085449219,50.87852096557617,84.66348266601562,5.330718040466309,42.51250076293945,70.30400085449219,51.00450134277344,90.7699966430664,5.385250091552734,43.272499084472656,71.92400360107422,52.22949981689453,93.16999816894531,5.54925012588501,42.462501525878906,70.12850189208984,50.959999084472656,90.62000274658203,5.364999771118164,42.470001220703125,71.25150299072266,51.00199890136719,91.04000091552734,5.420000076293945,116070800,84164000,33220000,31533900,499524000,0.009918215246850881,0.005984955840780293,0.01004012140929289,0.0006049309856379637,0.005414275441122829,40.21384201049805,40.695237922668454,40.31964164733887,84.95635528564453,85.67688064575195,85.82955825805664,50.98445510864258,53.209195137023926,54.437404251098634,70.65680084228515,75.13672523498535,73.89873031616212,5.45732364654541,5.823688793182373,5.8674824428558345,0.01598424407764492,0.02246530679542925,0.019992689199255058,0.021924137214028513,0.028178982597287038,136009100.0,False,38289560.0,False,52691900.0,False,138791800.0,False,682555400.0,False
2018-04-10 00:00:00+00:00,40.92341995239258,71.81099700927734,51.69698715209961,86.63153076171875,5.640054702758789,43.3125,71.81099700927734,51.82500076293945,92.87999725341797,5.697750091552734,43.5,71.91899871826172,52.06050109863281,93.27999877929688,5.724999904632568,42.88249969482422,70.78500366210938,50.77050018310547,91.63999938964844,5.5602498054504395,43.25,71.59950256347656,51.51300048828125,92.38999938964844,5.618000030517578,113634400,85082000,36620000,26812000,761676000,0.018818043965434406,0.023245536726463012,0.016086674120837863,0.02143542524562969,0.05802907974953042,40.44343872070313,40.59520301818848,40.33115196228027,85.54770202636719,85.49546546936035,85.81575012207031,51.16221466064453,52.88641929626465,54.28671730041504,71.09850006103515,74.73129997253417,73.9329002380371,5.4699938774108885,5.796652817726136,5.859925336837769,0.015942531059823867,0.022728789965122325,0.02006269869173279,0.022135369725017933,0.030360428488215553,135249400.0,False,38326475.0,False,52307600.0,False,137871700.0,False,690386200.0,False
2018-04-11 00:00:00+00:00,40.73208999633789,71.35250091552734,51.126399993896484,85.68013763427734,5.598727703094482,43.11000061035156,71.35250091552734,51.25299835205078,91.86000061035156,5.656000137329102,43.47999954223633,72.43900299072266,51.79349899291992,93.29000091552734,5.7245001792907715,42.92499923706055,71.24449920654297,50.959999084472656,91.4800033569336,5.623000144958496,43.057498931884766,71.97200012207031,51.599998474121094,92.01000213623047,5.682750225067139,89726400,71650000,34060000,24872100,460244000,-0.004675316879118818,-0.010982065295120136,-0.011037145289035544,-0.006384761566404218,-0.007327411140904738,40.48264999389649,40.506270027160646,40.355538558959964,85.46002197265625,85.3765422821045,85.78551330566407,51.11582946777344,52.60000343322754,54.12569595336914,71.26329956054687,74.32847518920899,73.94227020263672,5.4699938774108885,5.770087122917175,5.8498005771636965,0.015951755826745233,0.022697953700440206,0.019773410974288218,0.022134133087345163,0.030374996542142048,133397020.0,False,37800690.0,False,51853600.0,False,134922300.0,False,682409800.0,False
2018-04-12 00:00:00+00:00,41.13364791870117,72.42500305175781,51.736392974853516,87.28443908691406,5.805611610412598,43.53499984741211,72.42500305175781,51.864498138427734,93.58000183105469,5.864999771118164,43.75,72.60600280761719,52.23249816894531,94.16000366210938,5.882999897003174,43.2599983215332,71.75299835205078,51.3025016784668,92.43000030517578,5.705249786376953,43.352500915527344,71.9749984741211,51.57350158691406,92.43000030517578,5.75,91557200,62700000,32896000,26758900,593920000,0.009858515052858507,0.01872430993849039,0.01193107633296786,0.015031037769792865,0.03695195020893194,40.54595413208008,40.45548515319824,40.39261428833008,85.68387603759766,85.36395111083985,85.80927215576172,51.16221466064453,52.321692657470706,53.9859619140625,71.23079986572266,73.97222518920898,73.95295028686523,5.535424709320068,5.7525911092758175,5.845856294631958,0.016073975982344193,0.022954214253794392,0.01986426389428523,0.022342111267476285,0.031075765834255156,132101200.0,False,37532035.0,False,51404900.0,False,133797900.0,False,686831000.0,False
2018-04-13 00:00:00+00:00,41.27301025390625,71.53949737548828,51.674041748046875,86.81808471679688,5.72889518737793,43.682498931884766,71.53949737548828,51.801998138427734,93.08000183105469,5.787499904632568,43.959999084472656,72.98899841308594,52.64899826049805,94.18000030517578,5.937749862670898,43.462501525878906,71.22599792480469,51.50749969482422,92.44000244140625,5.738749980926514,43.69499969482422,72.45700073242188,52.34450149536133,94.05000305175781,5.9292497634887695,100497200,73706000,25410000,23346100,503036000,0.0033880373430656974,-0.005342926814856597,-0.0012051715092883386,-0.012226519005276604,-0.013214184513665073,40.845942687988284,40.40918827056885,40.430312957763675,86.21553497314453,85.31265182495117,85.78155548095702,51.42246856689453,52.03597507476807,53.84014289855957,71.4863998413086,73.59340019226075,73.93285018920898,5.6208014488220215,5.730516862869263,5.838854236602783,0.015766822831778285,0.022901552561830425,0.019169759124977974,0.022336302786106425,0.03025722511671525,132577300.0,False,37318790.0,False,51006300.0,False,133413500.0,False,691885200.0,False
2018-04-16 00:00:00+00:00,41.53048324584961,72.07499694824219,52.175804138183594,87.8347396850586,5.728649139404297,43.95500183105469,72.07499694824219,52.30500030517578,94.16999816894531,5.78725004196167,44.04750061035156,72.3499984741211,52.57149887084961,94.66000366210938,5.821000099182129,43.70750045776367,71.3740005493164,51.69599914550781,93.41999816894531,5.691999912261963,43.75749969482422,72.25,52.27750015258789,94.06999969482422,5.794250011444092,86313600,56172000,29776000,20288100,350792000,0.006238289631878446,0.011710175035283044,0.009710144071625404,0.007485369514734552,-4.294859053710631e-05,41.1185302734375,40.38320541381836,40.47151412963867,86.84978637695312,85.2925983428955,85.7880973815918,51.681925201416014,51.81572036743164,53.70498764038086,71.8405990600586,73.2679500579834,73.98435012817383,5.700387668609619,5.707019805908203,5.8344688224792485,0.01575718052914078,0.02299402473061546,0.019123724902522708,0.022368666491804492,0.030059126429660566,129012040.0,False,35879130.0,False,49562300.0,False,130797100.0,False,689452000.0,False
2018-04-17 00:00:00+00:00,42.10210037231445,75.19149780273438,53.834693908691406,89.60690307617188,5.878366947174072,44.560001373291016,75.19149780273438,53.96799850463867,96.06999969482422,5.938499927520752,44.73500061035156,75.3594970703125,54.25,96.54000091552734,5.960000038146973,44.102500915527344,72.85099792480469,52.85449981689453,94.87999725341797,5.783750057220459,44.122501373291016,73.11499786376953,53.060001373291016,95.0,5.840000152587891,106421600,102288000,54584000,26771000,447224000,0.013763796657048744,0.02017611024370969,0.03179423485480681,0.04323969457439136,0.026134923631462526,41.35426635742188,40.417927742004395,40.558400039672854,87.44486083984376,85.44090118408204,85.87612991333008,52.109466552734375,51.76407318115234,53.66524604797363,72.51669921875,73.1652000427246,74.05823013305664,5.748050117492676,5.702738523483276,5.836530275344849,0.015945333670592983,0.02324938785082765,0.01995606164872286,0.023614861987169236,0.03043296861862662,127643760.0,False,35550475.0,False,49108700.0,False,129330700.0,False,676124600.0,False
2018-04-18 00:00:00+00:00,42.007625579833984,76.39199829101562,53.636688232421875,89.95204162597656,5.849412441253662,44.459999084472656,76.39199829101562,53.769500732421875,96.44000244140625,5.909249782562256,44.70500183105469,76.69000244140625,54.099998474121094,96.72000122070312,5.981249809265137,44.220001220703125,75.20549774169922,53.5260009765625,95.5199966430664,5.819250106811523,44.45249938964844,75.73249816894531,53.95050048828125,96.22000122070312,5.887499809265137,83018000,104550000,31126000,21043300,391364000,-0.002243944877928117,0.0038516959961365504,-0.0036780310594013432,0.015965907361371823,-0.004925603689019398,41.60937347412109,40.448635482788085,40.6622639465332,88.29924163818359,85.59526824951172,86.0412498474121,52.611524200439455,51.7131742477417,53.67821395874024,73.52459869384765,73.01852493286133,74.19607009887696,5.7981870651245115,5.686393189430237,5.8478161716461186,0.015951102631334195,0.02323842253144182,0.019933608645959083,0.023739244743817316,0.03001793370825394,127864780.0,False,35448880.0,False,47935100.0,False,129976600.0,False,667958000.0,False
